,ip,count,country,city,region,latitude,longitude,loc,org,postal,timezone,country_name,hostname,bogon,anycast
1392,180.76.5.172,35,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-172.crawl.baidu.com,,
1393,69.171.248.0,35,US,Ashburn,Virginia,39.0437,-77.4875,"39.0437,-77.4875","AS32934 Facebook, Inc.",20147,America/New_York,United States,,,
1394,180.76.5.204,35,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-204.crawl.baidu.com,,
1395,157.56.92.147,34,US,Quincy,Washington,47.2343,-119.8525,"47.2343,-119.8525",AS8075 Microsoft Corporation,98848,America/Los_Angeles,United States,,,
1396,190.98.216.76,34,CL,Santiago,Santiago Metropolitan,-33.4569,-70.6483,"-33.4569,-70.6483",AS14259 Gtd Internet S.A.,8320000,America/Santiago,Chile,,,
1397,180.76.5.100,34,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-100.crawl.baidu.com,,
1398,62.47.205.165,34,AT,Salzburg,Salzburg,47.7994,13.0440,"47.7994,13.0440",AS8447 A1 Telekom Austria AG,5020,Europe/Vienna,Austria,62-47-205-165.adsl.highway.telekom.at,,
1399,180.76.5.166,34,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-166.crawl.baidu.com,,
1400,180.76.6.54,34,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1401,190.199.209.160,34,VE,San Carlos,Cojedes,9.6612,-68.5827,"9.6612,-68.5827","AS8048 CANTV Servicios, Venezuela",,America/Caracas,Venezuela,190-199-209-160.dyn.dsl.cantv.net,,
1402,12.14.13.130,34,US,Philadelphia,Pennsylvania,39.9523,-75.1638,"39.9523,-75.1638","AS7018 AT&T Services, Inc.",19099,America/New_York,United States,,,
1403,195.57.92.155,34,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,155.red-195-57-92.customer.static.ccgg.telefonica.net,,
1404,157.55.34.173,34,US,Redmond,Washington,47.6740,-122.1215,"47.6740,-122.1215",AS8075 Microsoft Corporation,98052,America/Los_Angeles,United States,,,
1405,179.58.95.44,34,BO,Santa Cruz de la Sierra,Santa Cruz,-17.7863,-63.1812,"-17.7863,-63.1812",AS28024 Nuevatel PCS de Bolivia S.A.,,America/La_Paz,Bolivia,mobile-179-58-95-44.vnet.bo,,
1406,180.76.5.145,34,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-145.crawl.baidu.com,,
1407,173.252.103.7,34,US,Fenton,Missouri,38.5131,-90.4360,"38.5131,-90.4360","AS32934 Facebook, Inc.",63026,America/Chicago,United States,,,
1408,180.76.6.49,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1409,41.98.4.88,33,DZ,Oran,Oran,35.6991,-0.6359,"35.6991,-0.6359",AS36947 Telecom Algeria,31000,Africa/Algiers,Algeria,,,
1410,180.76.6.154,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1411,180.76.6.57,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1412,180.76.6.143,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1413,92.56.29.148,33,ES,Sevilla,Andalusia,37.3828,-5.9732,"37.3828,-5.9732",AS12479 Orange Espagne SA,41001,Europe/Madrid,Spain,,,
1414,180.76.5.222,33,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-222.crawl.baidu.com,,
1415,180.76.6.42,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1416,2.137.213.20,33,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,20.red-2-137-213.dynamicip.rima-tde.net,,
1417,180.76.6.134,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1418,83.46.27.9,33,ES,Tarragona,Catalonia,41.1167,1.2500,"41.1167,1.2500",AS3352 TELEFONICA DE ESPANA,43001,Europe/Madrid,Spain,9.red-83-46-27.dynamicip.rima-tde.net,,
1419,180.76.5.76,33,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-76.crawl.baidu.com,,
1420,69.171.248.1,33,US,Ashburn,Virginia,39.0437,-77.4875,"39.0437,-77.4875","AS32934 Facebook, Inc.",20147,America/New_York,United States,,,
1421,180.76.5.80,33,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-80.crawl.baidu.com,,
1422,31.4.185.57,33,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12430 VODAFONE ESPANA S.A.U.,08001,Europe/Madrid,Spain,31-4-185-57.red-acceso.airtel.net,,
1423,89.128.55.147,33,ES,Chauchina,Andalusia,37.1998,-3.7716,"37.1998,-3.7716",AS12479 Orange Espagne SA,18330,Europe/Madrid,Spain,,,
1424,180.76.5.154,33,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-154.crawl.baidu.com,,
1425,81.45.53.82,33,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,82.red-81-45-53.staticip.rima-tde.net,,
1426,180.76.6.40,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
1427,180.76.6.36,33,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
